biz_id,rev_id,time,user,rating,text
yU3p0tEBtGuZLTcsBHw9uQ,cV4GCCs4Yk4VuF6w0WIYIg,2020-11-11 10:47:28,"{'id': 'RVuGMBDgPegZ7ANlPF2dOQ', 'profile_url': 'https://www.yelp.com/user_details?userid=RVuGMBDgPegZ7ANlPF2dOQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/YEQn-O27hPr9u8e7MXak3Q/o.jpg', 'name': 'Angela G.'}",4.0,Passe Composé is always a must when I visit Montreal. It's a small little restaurant on a one way street in downtown Montreal. The food is always excellent....
yU3p0tEBtGuZLTcsBHw9uQ,KaGXyOk4IzhjrFchUEvhUA,2020-09-07 11:31:02,"{'id': 'hG0FxhGxIz5mv1ezaKcQiw', 'profile_url': 'https://www.yelp.com/user_details?userid=hG0FxhGxIz5mv1ezaKcQiw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/XSyGUjWtL9XqOkymb4ecUg/o.jpg', 'name': 'Sam P.'}",2.0,"I hate to downgrade a review and from my most recent experience here, I found it quite average at a very high price.

I came on a Monday for..."
wzugmCevnXuCMCF4upAf0w,2suZ5cDJvBS7qGdygqzqTA,2020-07-26 15:11:08,"{'id': 'c4lTZbA8NeZBgB1YYB6Izg', 'profile_url': 'https://www.yelp.com/user_details?userid=c4lTZbA8NeZBgB1YYB6Izg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/9UCv3d077jB6Dhh7_AwE8A/o.jpg', 'name': 'Julie C.'}",5.0,"Can't believe I haven't written a review for Kazu already!

I love this little spot and I'm so glad they finally moved to a (slightly) larger space. The..."
wzugmCevnXuCMCF4upAf0w,nWP2iF9DRCd44N5AgQ4cDA,2020-11-29 07:31:07,"{'id': 'voFxNdzhG-cDrW_9NzFGbw', 'profile_url': 'https://www.yelp.com/user_details?userid=voFxNdzhG-cDrW_9NzFGbw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/waLjrS0hk5Nu34cGDshInA/o.jpg', 'name': 'Denzil D.'}",4.0,"During COVID times we like to have date night and going to dinner of our favorite places help us forget the craziness. Enter Kazu, what an amazing dinner..."
wzugmCevnXuCMCF4upAf0w,P6bwuSA2s78k3NtxrljO8Q,2019-12-06 12:46:32,"{'id': 'LlMfTEapbG0ikzdoqA8oGQ', 'profile_url': 'https://www.yelp.com/user_details?userid=LlMfTEapbG0ikzdoqA8oGQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/m1yE0rpr4I07X3v93u9P8Q/o.jpg', 'name': 'Alexia B.'}",5.0,"The closest I've ever been to Japan in Montréal.

The restaurant just moved down the street from its original location, which means more seating and you can..."
Jl2MIN70I2DGw8KhVp6g7Q,bjxtzpEfPrn_nOtJr-1l6w,2020-03-10 21:54:32,"{'id': 'YUlBxBTPMPM3mawg4Opuvw', 'profile_url': 'https://www.yelp.com/user_details?userid=YUlBxBTPMPM3mawg4Opuvw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/v8hJRVXmFSJJbYLPljVAGA/o.jpg', 'name': 'Haque I.'}",5.0,Hands down to the best ramen place in Montreal! I have been meaning to go there for almost a year but it never happened until today. I along with 2 other...
Jl2MIN70I2DGw8KhVp6g7Q,RqWBdQKFMCYN4LNCiq0KlQ,2020-11-19 20:03:45,"{'id': 'U1vl4SQzO3wTAWlYVnSjnw', 'profile_url': 'https://www.yelp.com/user_details?userid=U1vl4SQzO3wTAWlYVnSjnw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/cNBdj7UztgiMqeZmqJLKIw/o.jpg', 'name': 'Justine S.'}",4.0,Got takeout here for my adoption birthday and it did not disappoint! The meat was perfect and the egg was really good with the broth. The noodles were also...
Jl2MIN70I2DGw8KhVp6g7Q,JayP89LfMBUJBw47aP6Ecw,2020-09-19 11:30:20,"{'id': 'Y9OQzttigHxtqtEbdFLTCA', 'profile_url': 'https://www.yelp.com/user_details?userid=Y9OQzttigHxtqtEbdFLTCA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/TlMpvS9jr8DfzL0asr9Rsw/o.jpg', 'name': 'Lindsay L.'}",4.0,"Definitely a go-to for Ramen in Montreal! The entrance is a little hidden and off the main road, but that of itself kinda added to the ambiance of the..."
ATssvRvJZ-KznqG83IjWVg,Z8wXc9L6wKE4_WP5BqfuSA,2017-02-19 07:57:15,"{'id': 'vxNjUAnrEPqPjBmIe7F4GQ', 'profile_url': 'https://www.yelp.com/user_details?userid=vxNjUAnrEPqPjBmIe7F4GQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/BKeNoyFHNCIMH-F9ywRZAA/o.jpg', 'name': 'Michelle W.'}",5.0,"I found this place here on Yelp - So thank you fellow Yelpers!!!

It's tiny, It's cozy and very welcoming. I felt like I was at someone's home. We were 7..."
ATssvRvJZ-KznqG83IjWVg,u1xWKYGOegT3QbG78BawBA,2019-06-08 18:37:04,"{'id': 'bdP3NrQxu-7b8RNVw9FcLQ', 'profile_url': 'https://www.yelp.com/user_details?userid=bdP3NrQxu-7b8RNVw9FcLQ', 'image_url': None, 'name': 'Amir P.'}",5.0,Every time I go to eat at Budapest Roma it is excellent and I'm reminded of the best restaurants I have visited in Hungary(Budapest) for the past 20...
ATssvRvJZ-KznqG83IjWVg,rnwa4zZDi33dTI9PCoXw1g,2015-11-05 07:24:46,"{'id': '0TJ01iwzVLXtr_EYcfqoWQ', 'profile_url': 'https://www.yelp.com/user_details?userid=0TJ01iwzVLXtr_EYcfqoWQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Ar9Y-L4EuqEGkLrTEsegng/o.jpg', 'name': 'Offer R.'}",4.0,"Homely atmosphere at this lovely place. Most of the previous reviews nailed it: not expensive (mains for 12.5$ - the classification should change to $$),..."
IVBEPk_gKQMcK8RbkQgQqA,K3jWutPnRVQAihF2KuNZOA,2020-11-26 15:26:53,"{'id': 'U1vl4SQzO3wTAWlYVnSjnw', 'profile_url': 'https://www.yelp.com/user_details?userid=U1vl4SQzO3wTAWlYVnSjnw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/cNBdj7UztgiMqeZmqJLKIw/o.jpg', 'name': 'Justine S.'}",5.0,"These Korean style pogos ""Kogos"" are delicious and so filling. One is enough to make a meal. 
At the moment there is a limit of purchase of 2 per customers..."
IVBEPk_gKQMcK8RbkQgQqA,6YKd4IOxWo5e2rM9oJNGnA,2020-11-30 14:31:06,"{'id': 'gRTJX1byUA31E0OBqfYPIw', 'profile_url': 'https://www.yelp.com/user_details?userid=gRTJX1byUA31E0OBqfYPIw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/E1C5POFUTOibGbhCNfxHvA/o.jpg', 'name': 'Veronica C.'}",5.0,"Chung Chun, a Korean Rice Dog shop, opens its first location in Downtown Montreal‼Korean style hotdogs are essentially like American corn dogs with a twist...."
IVBEPk_gKQMcK8RbkQgQqA,Qks_BMg0iycuD91YX-DMrQ,2021-02-01 18:53:28,"{'id': 'ekDHtkUiPd5lpMsFB2MrxA', 'profile_url': 'https://www.yelp.com/user_details?userid=ekDHtkUiPd5lpMsFB2MrxA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/D7oSKAwf-4esfT_a15DRHg/o.jpg', 'name': 'Romi P.'}",4.0,"This is worth the hype!! 

Its so crunchy and so delicious! You can chose so many toppings, from teriyaki sauce to spicy mayo, sugar, garlic butter and so..."
xaVPhmM52rvF_Kxfmn57Bg,Z4kE9uC8nNFrUpbz6ABYIg,2021-02-06 17:28:59,"{'id': '5o05OPIAhp5oAs7E6a9JNQ', 'profile_url': 'https://www.yelp.com/user_details?userid=5o05OPIAhp5oAs7E6a9JNQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/qlh9CXqgMhImnPr9kRdIWA/o.jpg', 'name': 'Crystal Y.'}",5.0,The delivery was fast around 30 minutes. The flavor was authentic with great portions. Love spicy tofu soup.
xaVPhmM52rvF_Kxfmn57Bg,D_l55dEX0WoFcUeyuBFAJg,2020-07-27 23:41:24,"{'id': '0Se8OFrPpi6wE2TY2IVTLA', 'profile_url': 'https://www.yelp.com/user_details?userid=0Se8OFrPpi6wE2TY2IVTLA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/3Gqs_RkhUfgrBStkOPGZbg/o.jpg', 'name': 'Eric N.'}",5.0,"New Korean BBQ in downtown Montreal!
During this pandemic, it's so great to finally be able to dine in some restaurant. I happened to pass by this new place..."
xaVPhmM52rvF_Kxfmn57Bg,NzGTq4fdntcKTNUPIb5aBA,2020-07-01 11:45:41,"{'id': '9nj5lry5KkSal22Oo9VGvQ', 'profile_url': 'https://www.yelp.com/user_details?userid=9nj5lry5KkSal22Oo9VGvQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/8kkRBj9V5GqO9AFQ1n4tcQ/o.jpg', 'name': 'Cayla L.'}",5.0,"Just as amazing as the Toronto locations!

When I heard they opened a location in Montreal, I had to go ASAP! I made a reservation by phone 2 days before..."
PZvclt8AcdAbIBh_tuJEkQ,__4l5igxR08IKLYxjUQyug,2020-04-03 11:44:30,"{'id': 'Wc5L6iuvSNF5WGBlqIO8nw', 'profile_url': 'https://www.yelp.com/user_details?userid=Wc5L6iuvSNF5WGBlqIO8nw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/sboaloWgYQyFQO1L_aIFkg/o.jpg', 'name': 'Risa D.'}",5.0,Oh man!! So I decided I'll be trying to put my enforced isolation to good use by updating some of my very old reviews and this is a doozy - the original...
PZvclt8AcdAbIBh_tuJEkQ,ztsbNBSqcy6nGzI9iez2pg,2020-02-17 15:16:50,"{'id': '5QrlMMzUq_RoUlEyH2zcig', 'profile_url': 'https://www.yelp.com/user_details?userid=5QrlMMzUq_RoUlEyH2zcig', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/zNU-zzNBIqw5g2_DArjzKw/o.jpg', 'name': 'Judy K.'}",5.0,"A little sad I think they changed their khodra recipe. Still good but something I can't put my finger on has changed. 

New location is beautiful and much..."
PZvclt8AcdAbIBh_tuJEkQ,pzu2OKpvjprs9QWNzwuDvw,2019-08-31 16:41:23,"{'id': 's_xEvGNM98O4SaFG8sNCSg', 'profile_url': 'https://www.yelp.com/user_details?userid=s_xEvGNM98O4SaFG8sNCSg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/X-gHa3jwf-1Io9F_g4c_tA/o.jpg', 'name': 'Vikram G.'}",5.0,"Phenomenal!! Service was 5-stars !! Food was 5 stars!!

Server constantly made sure we needed anything, with friendly smile! Made helpful suggestions during..."
ARfXk9Sa2vrK36fAGvdmWQ,2a_dICg9dPS9m5XSiVi_VA,2020-09-05 04:20:12,"{'id': 'wW72FaqNPv6pdBC6AUqvcA', 'profile_url': 'https://www.yelp.com/user_details?userid=wW72FaqNPv6pdBC6AUqvcA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/0iPQCbP0u2xv2RJO3uUXqA/o.jpg', 'name': 'Hilary K.'}",5.0,"Well this was a 1 1/2 month long waiting period to get a booking at this fine establishment.

At last, we got our day reserved to try. We booked inside..."
ARfXk9Sa2vrK36fAGvdmWQ,d45DJDhwiWS7KyROzFv67w,2021-02-26 17:50:12,"{'id': 'y1zfQdoyyKaSIjIW3jV0Wg', 'profile_url': 'https://www.yelp.com/user_details?userid=y1zfQdoyyKaSIjIW3jV0Wg', 'image_url': None, 'name': 'A M.'}",4.0,"Damas is really great but just that tad overpriced that makes it impossible to give 5 stars. 
Especially the lamb chops that are almost double the price as..."
ARfXk9Sa2vrK36fAGvdmWQ,K71rNzryWLUBdEgMh3dy6w,2020-08-21 06:09:51,"{'id': 'x2rtzRsNrJtnKLwUa9dp1g', 'profile_url': 'https://www.yelp.com/user_details?userid=x2rtzRsNrJtnKLwUa9dp1g', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/feYSU9UtcPHcWksVVt5y0g/o.jpg', 'name': 'Mary H.'}",3.0,"I would give 4* for the food but the price is too expensive for what you get so have to give 3* for overall rating.

The food actually taste pretty good..."
J6qWt6XIUmIGFHX5rQJA-w,S4e5abM-9HbzDRWEBnKMbA,2020-10-27 20:51:47,"{'id': '_3lM-VB3hxyKXYtht7elqQ', 'profile_url': 'https://www.yelp.com/user_details?userid=_3lM-VB3hxyKXYtht7elqQ', 'image_url': None, 'name': 'Angelina C.'}",5.0,"Best brunch place in Mtl hands down. There are no reservation so you might have to wait for a while, but it is most definitely worth it. The food is great..."
J6qWt6XIUmIGFHX5rQJA-w,YUNzDMTWZdfp1HPopWyfaQ,2020-10-17 21:46:46,"{'id': 'xp4dDQt-SH4MoiELGCQQqA', 'profile_url': 'https://www.yelp.com/user_details?userid=xp4dDQt-SH4MoiELGCQQqA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/kIpzK7PtQij8Gj9RODsxjQ/o.jpg', 'name': 'Carman C.'}",3.0,L'Avenue is one of the most highly rated and talked about brunch places in Montreal. It consistently has a long line up no matter what time or day of the...
J6qWt6XIUmIGFHX5rQJA-w,QYkv-cf-9G-iOYym2n_s1g,2021-02-22 17:57:26,"{'id': '4hDGXGNIEGAcK2jQhAb3kA', 'profile_url': 'https://www.yelp.com/user_details?userid=4hDGXGNIEGAcK2jQhAb3kA', 'image_url': None, 'name': 'Ev G.'}",4.0,"Great ambience of the place and perfect for a quick lunch or coffee. 

They have a wonderful selection of fresh to go meals. 

Phenomenal coffee and all..."
5T6kFKFycym_GkhgOiysIw,aHOVgmJYFUE476WGP2b1YQ,2020-10-31 05:35:13,"{'id': 'h5eVBQ5DyrpnQOaJ9ycl3g', 'profile_url': 'https://www.yelp.com/user_details?userid=h5eVBQ5DyrpnQOaJ9ycl3g', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/HNrTAXPtj_UGySb5OuQWNg/o.jpg', 'name': 'Shiyue X.'}",5.0,"I've never been to the physical location, but during this pandemic, my need for Poutine went sadly unanswered, so I ordered some. 

Boy oh boy had I been..."
5T6kFKFycym_GkhgOiysIw,HeJa3B3xDky2y1fpXWlfcw,2020-10-21 20:44:25,"{'id': '2LptcvhkcFyNXT_NZDPpaQ', 'profile_url': 'https://www.yelp.com/user_details?userid=2LptcvhkcFyNXT_NZDPpaQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/nMdPlwH075N2cdYgmWHLeQ/o.jpg', 'name': 'Luca M.'}",5.0,"Poutine loyalties and rivalries in Montreal run deep but I won't partake in those, and will enjoy a good, filing poutine when I feel that unmistakeable urge..."
5T6kFKFycym_GkhgOiysIw,Qq8xcrGuBFqDgRoo4-Tmyg,2020-06-09 10:06:31,"{'id': 'e3mddy1mb8hDIeldgA4f9g', 'profile_url': 'https://www.yelp.com/user_details?userid=e3mddy1mb8hDIeldgA4f9g', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Zz7zJ0RRpDW3JPtpcxRWSA/o.jpg', 'name': 'Liliane D.'}",5.0,"We picked up la banquise for late night take out. Ordered the scooby. The poutine was layered with toppings, not just on top. And lavishly sauced, yes..."
SNhgPSH2JuJ5PzRvZdIu6w,lBDjbFoA3snBB0pZDgZ1MA,2018-09-23 08:50:13,"{'id': '6tNgilB-JtOLjt9e6FM64A', 'profile_url': 'https://www.yelp.com/user_details?userid=6tNgilB-JtOLjt9e6FM64A', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/XibGfDFSLBt2MVKfozzUgg/o.jpg', 'name': 'Yuriko M.'}",5.0,"I went to this restaurant with my son who goes college in Montreal. They are just opened, and no liquor license yet.
We ordered pork, chicken and shrimp fry..."
SNhgPSH2JuJ5PzRvZdIu6w,wB2SS5EEpRcIbQ_o0fn56Q,2019-09-22 17:33:08,"{'id': 'RrvBEf3Dwk57-6s0fJZwFw', 'profile_url': 'https://www.yelp.com/user_details?userid=RrvBEf3Dwk57-6s0fJZwFw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/oMTX94DRRvLeBDrYsQ44Qg/o.jpg', 'name': 'Jiro K.'}",3.0,"The food was generally solid. Though: (1) some items were surprisingly pricey, (2) portion size is inconsistent (e.g., Karage is small - but very good -..."
SNhgPSH2JuJ5PzRvZdIu6w,qgSzUwtPeKV2JqHNQZ-rAw,2019-11-10 14:55:37,"{'id': 'X_y7ie2wPylfH9McMcJULg', 'profile_url': 'https://www.yelp.com/user_details?userid=X_y7ie2wPylfH9McMcJULg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/-HdqbY3S3dD0w4FxveSRCg/o.jpg', 'name': 'Joel J.'}",4.0,Found this place thanks to yelp right after moving into our new airbnb. The reviews and food looked good so decided to give it a try. The restaurant was...
mmazCP1ZH0QsUqDS6OivFA,tJIpnHwTWI_vfPzPgSgRbg,2020-09-22 04:30:52,"{'id': 'HoUcT0rYGx2zUmWYeZil2g', 'profile_url': 'https://www.yelp.com/user_details?userid=HoUcT0rYGx2zUmWYeZil2g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/AdNZKNXiKmHdTlTUaNxyAA/o.jpg', 'name': 'Jessi B.'}",5.0,I don't know why I didn't think to make a reservation with how popular this restaurant is but it was a weekday in Feb so I didn't think it would be busy. We...
mmazCP1ZH0QsUqDS6OivFA,ZCu0_6ZuxpE7bgc5Rm9-kA,2020-05-15 16:37:06,"{'id': 'oTXacfmCLz9mev6KORIfEQ', 'profile_url': 'https://www.yelp.com/user_details?userid=oTXacfmCLz9mev6KORIfEQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_ZHfdhWCYIW4NGZR1kwnKw/o.jpg', 'name': 'Anna C.'}",5.0,"Joe beef is a MTL institution and one of my favorite restaurants. As of the first week of May, Joe beef has returned for takeout amidst the covid-19 crisis...."
mmazCP1ZH0QsUqDS6OivFA,alTviqziH9XAorh7WDFR6Q,2020-08-05 16:29:22,"{'id': 'p7UGO7QDRx2B7OEli9lyBg', 'profile_url': 'https://www.yelp.com/user_details?userid=p7UGO7QDRx2B7OEli9lyBg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/xOy710PPqiJGziGQN2g6fA/o.jpg', 'name': 'X X.'}",5.0,Aaahhhleeeujahhh aaahhhleelujah! The AOILI is out of this world!!! Came here sat on the patio and trust me order the aoili and the smoked trout. The...
idWdWF7We8XaOWDrSHiDoQ,jylAmPf7muG15CItGGYXiQ,2020-09-08 11:39:29,"{'id': 'nR7JsHt9F_Jg9qThzImvtw', 'profile_url': 'https://www.yelp.com/user_details?userid=nR7JsHt9F_Jg9qThzImvtw', 'image_url': None, 'name': 'Maxime L.'}",5.0,"Real & good authentic Thai food.
We tried the delivery before the re-open during pandemic & the food was really good."
idWdWF7We8XaOWDrSHiDoQ,1XQdXIA3lpYgz2ici3zZPA,2020-03-30 16:06:36,"{'id': 'BC6AD9WEjW30mEa-N-7SbQ', 'profile_url': 'https://www.yelp.com/user_details?userid=BC6AD9WEjW30mEa-N-7SbQ', 'image_url': None, 'name': 'Rebecca P.'}",5.0,"I have been reviewing this everywhere I can because they're just that good. I sent them a nice note on my delivery order during Covid 19 (yes, they're..."
idWdWF7We8XaOWDrSHiDoQ,0xwixUuqxSbPL0HyNdxtdw,2020-04-05 05:36:37,"{'id': 'oTXacfmCLz9mev6KORIfEQ', 'profile_url': 'https://www.yelp.com/user_details?userid=oTXacfmCLz9mev6KORIfEQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_ZHfdhWCYIW4NGZR1kwnKw/o.jpg', 'name': 'Anna C.'}",4.0,Pamika was my last restaurant meal before covid-19 measures took place. I really enjoyed their food but unfortunately their service was off that...
46Ld9Qc9nAx_A0jwclNZiw,NT9kTksrSEOvebrecsVuiQ,2020-10-28 18:52:51,"{'id': 'ZXyGw3Z1DyhK1sfNtpcyYA', 'profile_url': 'https://www.yelp.com/user_details?userid=ZXyGw3Z1DyhK1sfNtpcyYA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/uJuOE8QRV0AObVjRX0cIzA/o.jpg', 'name': 'Linda P.'}",5.0,"First time in Montreal, and everyone I spoke to mentioned this place as a must go to. Usually, it seems like this place is packed in regular times. With the..."
46Ld9Qc9nAx_A0jwclNZiw,jKodIv_61V6jLxYSQmNj8w,2020-06-12 12:05:54,"{'id': 'nhaOsefSdn_LrEG5uePZqw', 'profile_url': 'https://www.yelp.com/user_details?userid=nhaOsefSdn_LrEG5uePZqw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/xfSDbZnFFP80XQCwrEvDNQ/o.jpg', 'name': 'Franck H.'}",5.0,Honestly I always heard about this place and I live a short walk away but never got around to trying it. Last weekend I finally did so and it is as...
46Ld9Qc9nAx_A0jwclNZiw,IuEhwtvwC4BFpOcbPuV0Vg,2020-03-11 16:55:51,"{'id': 'jrEiNGTP_s7i8XSGCek8Hw', 'profile_url': 'https://www.yelp.com/user_details?userid=jrEiNGTP_s7i8XSGCek8Hw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/YnmywHNQGrXhLJIjNxxuuw/o.jpg', 'name': 'Helene C.'}",4.0,"I always wanted to come here but it took so long to do it. I always thought the menu was pricey. I came there during tea time, somehow, the place looked a..."
zw4Legbcu018p5WcZ74iWA,iRic7u7JuvxzhCRPOcF5KQ,2020-09-04 18:28:28,"{'id': 'Cb-Bc5q8NSBLwTZjy_rUng', 'profile_url': 'https://www.yelp.com/user_details?userid=Cb-Bc5q8NSBLwTZjy_rUng', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/oRN-37xygLk5Nwsq5eU7PA/o.jpg', 'name': 'Nick J.'}",5.0,"The take a lot of care with the way the food is prepared. It's a basic menu, but always tasty and a good meal."
zw4Legbcu018p5WcZ74iWA,IDOw8q5_Cfr2Ijpb-4c6tQ,2020-11-15 07:21:25,"{'id': 'Zoec9wehLFa8CV1JnCCVug', 'profile_url': 'https://www.yelp.com/user_details?userid=Zoec9wehLFa8CV1JnCCVug', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/0jNPm7UarG6DT8QwK7ycBQ/o.jpg', 'name': 'Dessi V.'}",4.0,"Definitely one of the best poutine in town. Crispy fries, squeaky cheese that squeaks, the right amount of appetizing gravy. We visited on a beautiful..."
