id,name,url,review_count,categories,rating,latitude,longitude,price,location,phone
gi0YmV__s49AwxKr_A9DFg,Café Sirocco,https://www.yelp.com/biz/caf%C3%A9-sirocco-qu%C3%A9bec-3,37.0,"['mediterranean', 'tapas', 'seafood']",4.5,46.80468,-71.22647,$$,"['64 Boulevard René-Lévesque O', 'Quebec City, QC G1R 2A4', 'Canada']",+14185296868
q-tKQMNlupC5OJSriOsFag,L'Atelier,https://www.yelp.com/biz/l-atelier-qu%C3%A9bec-2,113.0,"['newcanadian', 'gastropubs', 'cocktailbars']",4.0,46.806427,-71.2166367,$$$,"['624, Grande Allée Est', 'Quebec City, QC G1R 2K5', 'Canada']",+14185222225
Sblu_8Hro2X8PxPbkgGlng,Le Bureau de Poste,https://www.yelp.com/biz/le-bureau-de-poste-quebec-city,98.0,"['bars', 'comfortfood', 'tradamerican']",4.0,46.8136979,-71.2266983,$,"['296 Rue Saint Joseph E', 'Quebec City, QC G1K 3B1', 'Canada']",+14189146161
KfG_FrcN1vIc0H7NTjwCOg,Nina Pizza Napolitaine,https://www.yelp.com/biz/nina-pizza-napolitaine-qu%C3%A9bec,54.0,['pizza'],4.5,46.812263,-71.2297736,$$,"['410 Rue Saint-Anselme', 'Quebec City, QC G1K 5T2', 'Canada']",+15817422012
ewOYuWTJ-cHdK0nF7_TVCg,Le Chic Shack,https://www.yelp.com/biz/le-chic-shack-qu%C3%A9bec,338.0,['burgers'],4.0,46.81335,-71.205251,$$,"['15 Rue du Fort', 'Quebec City, QC G1R 3Z8', 'Canada']",+14186921485
JFy4rPLL8BG6TLFXNaDxJA,La Cuisine,https://www.yelp.com/biz/la-cuisine-qu%C3%A9bec-2,27.0,"['newcanadian', 'pubs']",4.0,46.81129,-71.22726,$$,"['205 Rue Saint-Vallier E', 'Quebec City, QC G1K 3P2', 'Canada']",+14185233387
F6gxhNnxSGGo7-4b7teRTg,Deux 22,https://www.yelp.com/biz/deux-22-qu%C3%A9bec,22.0,"['bars', 'gastropubs', 'beer_and_wine']",4.5,46.8131294,-71.2282562,$$,"['222 Saint Joseph', 'Quebec City, QC G1K 3A9', 'Canada']",+15817425222
LaX_vn7lsmg8Nzj1wNVXBQ,Bügel fabrique de bagels,https://www.yelp.com/biz/b%C3%BCgel-fabrique-de-bagels-qu%C3%A9bec,79.0,"['breakfast_brunch', 'bagels']",4.0,46.8043,-71.22869,$$,"['164 rue Crémazie Ouest', 'Quebec City, QC G1R 1X7', 'Canada']",+14185237666
NAgHWnPxbvzuDhOsV9lpSQ,La Traiteuse,https://www.yelp.com/biz/la-traiteuse-qu%C3%A9bec,3.0,['mediterranean'],3.5,46.8118706,-71.2250824,$$,"['281 Rue Saint-Vallier W', 'Quebec City, QC G1K 5B1', 'Canada']",+14185226755
K6uCmSlJK2EuFXUtLbkZ9A,Chez Jules,https://www.yelp.com/biz/chez-jules-qu%C3%A9bec-2,133.0,['brasseries'],4.0,46.8130877271023,-71.206549666822,$$,"['24 Rue Sainte-Anne', 'Quebec City, QC G1R 3X3', 'Canada']",+14186947000
xYYiNQgEeMSoLZBkgB2eDA,Albacore,https://www.yelp.com/biz/albacore-ville-de-qu%C3%A9bec,20.0,['seafood'],4.5,46.81252,-71.21751,,"[""819 Côte d'Abraham"", 'Ville de Québec, QC G1R 1A4', 'Canada']",+14189146441
1A4e0iUxeFOVSyb3A_i7gQ,Phil Smoked Meat,https://www.yelp.com/biz/phil-smoked-meat-qu%C3%A9bec-2,25.0,"['sandwiches', 'steak', 'poutineries']",4.5,46.814351,-71.223838,$$,"['461 Rue Saint-Joseph E', 'Quebec City, QC G1K 3B6', 'Canada']",+14185234545
eVDOoomJvm1J4YoKDnnv2g,Sapristi,https://www.yelp.com/biz/sapristi-qu%C3%A9bec,200.0,"['italian', 'bars']",4.0,46.81277,-71.21249,$$,"['1001 Rue Saint-Jean', 'Quebec City, QC G1R 1S4', 'Canada']",+14186922030
4AM8mXVF2wpBYh9BH3sEzw,1608 Wine & Cheese Bar,https://www.yelp.com/biz/1608-wine-and-cheese-bar-qu%C3%A9bec,76.0,"['wine_bars', 'cocktailbars', 'tapasmallplates']",4.5,46.811836,-71.20494,$$$,"['1 Rue des Carrières', 'Quebec City, QC G1R 4P5', 'Canada']",+14186923861
-qF7So4BGrcxeZPbhWXQow,La Galette Libanaise,https://www.yelp.com/biz/la-galette-libanaise-qu%C3%A9bec-6,36.0,['lebanese'],4.0,46.80614,-71.21615,$,"['641 Grande-Allée E', 'Quebec City, QC G1R 2K4', 'Canada']",+14189147927
d2h8kRS7CGmzdcm99DnXLQ,Kalimera,https://www.yelp.com/biz/kalimera-qu%C3%A9bec,17.0,"['breakfast_brunch', 'diners']",4.5,46.8071518,-71.2386627,$$,"['577, Boulevard Charest O', 'Quebec City, QC G1N 2B6', 'Canada']",+14185232727
0-AndUajxBuCcZBexKJmrA,Bachir,https://www.yelp.com/biz/bachir-qu%C3%A9bec,33.0,['lebanese'],4.5,46.8046303,-71.2262726,$,"['56 Boulevard René Lévesque Ouest', 'Quebec City, QC G1R 2A4', 'Canada']",+14185238383
8YWpXOCylcsm-2xzw-jXEA,Métropolitain Eddie Sushi Bar,https://www.yelp.com/biz/m%C3%A9tropolitain-eddie-sushi-bar-qu%C3%A9bec,12.0,"['japanese', 'sushi']",4.5,46.802655,-71.224811,$$$,"['1188 Avenue Cartier', 'Quebec City, QC G1R 2E4', 'Canada']",+14186491096
E6v-BzOJexosr5wU-E29Aw,Q-de-Sac Resto-Pub,https://www.yelp.com/biz/q-de-sac-resto-pub-qu%C3%A9bec,66.0,"['gastropubs', 'newcanadian']",4.5,46.812405,-71.2034022,$$,"['10 Rue du Cul-de-Sac', 'Quebec City, QC G1K 4E8', 'Canada']",+14186924862
kgemKT7kKbTMQOS1jUEBLQ,Honō Izakaya,https://www.yelp.com/biz/hon%C5%8D-izakaya-qu%C3%A9bec,16.0,['japanese'],4.0,46.8153492733558,-71.2212858343374,,"['670 Rue Saint-Joseph E', 'Quebec City, QC G1K 3B9', 'Canada']",
uKRrmC8S0VGMhael0wGB6A,La Pizzaio,https://www.yelp.com/biz/la-pizzaio-qu%C3%A9bec,33.0,"['italian', 'pizza']",5.0,46.81646,-71.21211,$$,"['319 rue Saint-Paul', 'Quebec City, QC G1K 3X1', 'Canada']",+14186925329
cGl0hH_i2Gd3-I_Kt-XASQ,Apsara,https://www.yelp.com/biz/apsara-qu%C3%A9bec,112.0,"['thai', 'vietnamese', 'cambodian']",4.0,46.81058,-71.21038,$$,"[""71 Rue d'Auteuil"", 'Quebec City, QC G1R 4C3', 'Canada']",+14186940232
O-jJ0OgLHYXhgD4CYNiHeQ,Poulet Portuguais,https://www.yelp.com/biz/poulet-portuguais-qu%C3%A9bec,13.0,"['portuguese', 'bbq']",4.5,46.8079844205281,-71.2251546400747,$$,"['203 Rue Street Jean', 'Quebec City, QC G1R 1P1', 'Canada']",+14182043300
MrjUHS9T-ji6e6rBDVocAg,Bati Bassac,https://www.yelp.com/biz/bati-bassac-qu%C3%A9bec,32.0,"['thai', 'cambodian']",4.0,46.81244,-71.22942,$$,"['125 Rue Saint-Joseph E', 'Quebec City, QC G1K 3A8', 'Canada']",+14185224567
O9ILMKjZ3n3xbk2cbL_Plg,La Girolle,https://www.yelp.com/biz/la-girolle-qu%C3%A9bec-2,10.0,['french'],4.5,46.79437,-71.25556,$$,"['1384 Chemin Sainte-Foy', 'Quebec City, QC G1S 2N6', 'Canada']",+14185274141
iuMRTD9fvba1vpntynXmSQ,Faite à l’Os,https://www.yelp.com/biz/faite-%C3%A0-l-os-qu%C3%A9bec-2,8.0,"['bbq', 'chickenshop']",4.5,46.806203,-71.216411,,"['637 Grande Allée E', 'Quebec City, QC G1R 2K4', 'Canada']",+14189779888
Ds79QvUQnhwEP3QZSTdGDw,Champlain,https://www.yelp.com/biz/champlain-qu%C3%A9bec,59.0,['french'],4.0,46.81187,-71.2053,$$$$,"['1 Rue des Carrières', '1e étage', 'Quebec City, QC G1R 4P5', 'Canada']",+14186923861
Fai5IYhyyin6MEAHOpEjqw,Bello Ristorante,https://www.yelp.com/biz/bello-ristorante-qu%C3%A9bec,175.0,"['italian', 'pizza']",4.0,46.810578,-71.209134,$$$,"['73 Rue Saint-Louis', 'Quebec City, QC G1R 3Z3', 'Canada']",+14186940030
Kda3D_bJ1DVASDNysTkDpw,Saveurs du Monde,https://www.yelp.com/biz/saveurs-du-monde-qu%C3%A9bec,36.0,['moroccan'],4.5,46.8113699,-71.2165799,$$,"['847 Rue Saint-Jean', 'Quebec City, QC G1R 1R2', 'Canada']",+14182632977
Dd_4ejgkRDEZVgnk-6ULMw,Cendrillon,https://www.yelp.com/biz/cendrillon-qu%C3%A9bec,18.0,"['newcanadian', 'seafood', 'tapas']",5.0,46.82665,-71.23039,$$$,"['1039 3e Avenue', 'Quebec City, QC G1L 2X3', 'Canada']",+14189149838
nhWhf-xOJZvHy7UZx9NPMw,Maelstrøm Saint-Roch,https://www.yelp.com/biz/maelstr%C3%B8m-saint-roch-qu%C3%A9bec,10.0,"['cocktailbars', 'cafes']",4.5,46.8115499,-71.2345799,$,"['181 Rue Saint-Vallier Est', 'Quebec City, QC G1K 3P2', 'Canada']",+14185230700
zR73X5L-jAlhFAERcozHvg,Le Buffet de l'Antiquaire,https://www.yelp.com/biz/le-buffet-de-l-antiquaire-qu%C3%A9bec-2,126.0,"['breakfast_brunch', 'newcanadian']",4.0,46.8162499,-71.2046,$$,"['95 Rue Saint-Paul', 'Quebec City, QC G1K 3V8', 'Canada']",+14186922661
-AhmqukuTYsLuf_vv0uaaQ,La Fabrique Du Smoked Meat Québec,https://www.yelp.com/biz/la-fabrique-du-smoked-meat-qu%C3%A9bec-qu%C3%A9bec-2,6.0,"['catering', 'delis']",4.5,46.80676,-71.24518,$$,"['727 Rue Raoul-Jobin', 'Quebec City, QC G1N 1S1', 'Canada']",+14185279797
tKhLpVOWIw5eWDvraZ5b2Q,Restaurant Wong,https://www.yelp.com/biz/restaurant-wong-qu%C3%A9bec,34.0,['cantonese'],3.5,46.81345,-71.20576,$$,"['19 Rue de Buade', 'Quebec City, QC G1R 3Z9', 'Canada']",+14186922409
j4lgOnMprjXBW8uQeEqUyw,Chez Mai,https://www.yelp.com/biz/chez-mai-qu%C3%A9bec-2,17.0,"['vietnamese', 'thai']",3.5,46.833927,-71.241473,$,"['2390 1re Avenue', 'Quebec City, QC G1L 3N1', 'Canada']",+14185237701
HwcjlFxdHeWBP4-Cd_2P5A,Le Varadero,https://www.yelp.com/biz/le-varadero-qu%C3%A9bec,7.0,['cuban'],4.5,46.812743,-71.228724,$,"['189 Rue Saint-Joseph Est', 'Quebec City, QC G1K 3A8', 'Canada']",+14182655491
G-gxSwGzM88br3JPExn_YA,Le Mexicain,https://www.yelp.com/biz/le-mexicain-qu%C3%A9bec,5.0,['mexican'],4.5,46.8533826151013,-71.2380981445312,$,"[""1000 de L'Oise"", 'Quebec City, QC G1H 2N4', 'Canada']",+14189776340
1anpKudbTIwY-nc88-hpUw,District Saint-Joseph,https://www.yelp.com/biz/district-saint-joseph-qu%C3%A9bec,7.0,"['musicvenues', 'bbq', 'steak']",4.0,46.8133123645155,-71.2277267128229,$$$,"['240 Rue Saint-Joseph Est', 'Quebec City, QC G1K 3A9', 'Canada']",+14187170240
_aigaI8yG3idV7lKJ1VTPw,La Boîte à Pain,https://www.yelp.com/biz/la-bo%C3%AEte-%C3%A0-pain-qu%C3%A9bec,96.0,"['bakeries', 'pizza', 'sandwiches']",4.0,46.81331,-71.22668,$,"['289 Rue Saint-Joseph Est', 'Quebec City, QC G1K 3B1', 'Canada']",+14186473666
z0xZj8HEzRKSyfdHCob3yg,Au Bonnet d'Âne,https://www.yelp.com/biz/au-bonnet-d-%C3%A2ne-qu%C3%A9bec,42.0,"['cafes', 'breakfast_brunch']",4.0,46.80856,-71.2239,$$,"['298 Rue Saint-Jean', 'Quebec City, QC G1R 1P1', 'Canada']",+14186473031
jbLAopluNypJ2w2XjlXExQ,Délicatesses Tonkinoises,https://www.yelp.com/biz/d%C3%A9licatesses-tonkinoises-qu%C3%A9bec-2,10.0,"['catering', 'vietnamese', 'importedfood']",4.0,46.81103,-71.21825,$$,"['732, Rue Saint-Jean', 'Quebec City, QC G1R 1P9', 'Canada']",+14185236211
TdB2KF2FpN_xRUddBPGYvQ,Arvi,https://www.yelp.com/biz/arvi-qu%C3%A9bec-2,4.0,['newcanadian'],4.5,46.8234,-71.227198,,"['519 3e Avenue', 'Quebec City, QC G1L 2W4', 'Canada']",+15187424202
Z2qO64MsgxsuqkGPpv4ejA,La Revanche,https://www.yelp.com/biz/la-revanche-qu%C3%A9bec,18.0,"['cafes', 'pubs', 'cocktailbars']",4.5,46.8143077,-71.2217516,$$,"['585 Charest E', 'Quebec City, QC G1K 3J2', 'Canada']",+14182635389
gKFXcM2jkkFzE1vl4liIkw,Tournebroche,https://www.yelp.com/biz/tournebroche-qu%C3%A9bec-2,99.0,"['french', 'bistros']",4.0,46.8146341,-71.2096331,$$,"['1190 Rue Saint-Jean', 'Quebec City, QC G1R 1S6', 'Canada']",+14186925524
JROToGiqB7q68mPHvkOsRA,Polina Pizzeria,https://www.yelp.com/biz/polina-pizzeria-qu%C3%A9bec,51.0,"['pizza', 'italian']",4.5,46.811564,-71.207755,,"['44 Rue Saint-Louis', 'Quebec City, QC G1R 3Z1', 'Canada']",+14186141202
GAH97yXh98uDv_cC7gRBzw,Sapristi,https://www.yelp.com/biz/sapristi-qu%C3%A9bec-2,111.0,"['italian', 'bars']",4.0,46.8121099,-71.20347,$$,"['24 Boulevard Champlain', 'Quebec City, QC G1K 4H5', 'Canada']",+14186940303
MSETN10dzsYfGi6AYM0pvA,Ciccio Cafe,https://www.yelp.com/biz/ciccio-cafe-qu%C3%A9bec,46.0,['italian'],4.5,46.80831,-71.22166,$$,"['875 Claire Fontaine', 'Quebec City, QC G1R 3A8', 'Canada']",+14185256161
WOIxmE6j19_QO56xh_2HAQ,Casse-Croûte Pierrot,https://www.yelp.com/biz/casse-cro%C3%BBte-pierrot-qu%C3%A9bec-3,22.0,"['pizza', 'hotdogs']",4.0,46.82537,-71.23285,$,"['109 10e Rue', 'Quebec City, QC G1L 2M3', 'Canada']",+14185294273
gjeNi4ddNzm22K1EUisETQ,Chez Muffy,https://www.yelp.com/biz/chez-muffy-qu%C3%A9bec-2,39.0,"['french', 'newcanadian', 'breakfast_brunch']",4.5,46.8145499,-71.2022,$$$$,"['8 Rue Saint-Antoine', 'Quebec City, QC G1K 4C9', 'Canada']",+14186921022
nYuXw2GKFRdvEOJeD2Fg9Q,Chez Temporel,https://www.yelp.com/biz/chez-temporel-qu%C3%A9bec-2,57.0,['french'],4.5,46.815147,-71.208229,$$,"['25 Rue Couillard', 'Quebec City, QC G1R 3T4', 'Canada']",+14186941813
7wq5YCIR-pyOYsp41aBsDQ,Battuto,https://www.yelp.com/biz/battuto-ville-de-qu%C3%A9bec,7.0,['italian'],4.5,46.81037,-71.22979,,"['527 Boulevard Langelier', 'Ville de Québec, QC G1K 5R4', 'Canada']",+14186144414
tUD2nJwc3TpHg4tUSoFGrA,Ness,https://www.yelp.com/biz/ness-ville-de-qu%C3%A9bec,7.0,"['vegetarian', 'salad', 'burgers']",4.5,46.8130499,-71.22753,,"['241 Rue Saint-Joseph E', 'Ville de Québec, QC G1K 3B1', 'Canada']",+15817429742
2BDuqfnYB7RUnhgy6Vg0AA,Ciel! Bistro-bar tournant,https://www.yelp.com/biz/ciel-bistro-bar-tournant-qu%C3%A9bec,96.0,['french'],4.0,46.80513,-71.2171478,$$$,"['1225 Cours Du Général De Montcalm', 'Quebec City, QC G1R 4W6', 'Canada']",+14186405802
cZRRb6F6s2yYevfo9HnpEg,Déli-Mex,https://www.yelp.com/biz/d%C3%A9li-mex-qu%C3%A9bec,3.0,['mexican'],4.5,46.8153381,-71.2257767,,"['300 Rue de La Couronne', 'Quebec City, QC G1K 6E3', 'Canada']",+14186490830
Upy5XLokZ-73x-5uoSMqsQ,Matto,https://www.yelp.com/biz/matto-qu%C3%A9bec-2,97.0,['italian'],4.0,46.814539,-71.203004,$$$,"['71 Rue Saint-Pierre', 'Quebec City, QC G1K 4A5', 'Canada']",+14182669444
8165wXjJ5u35q8Qrdeh-dw,Attaboy,https://www.yelp.com/biz/attaboy-qu%C3%A9bec,5.0,['pizza'],4.5,46.80998,-71.21972,,"['597 Rue Saint-Jean', 'Quebec City, QC G1R 1P7', 'Canada']",+15817023730
